"JVM","Java version","VM","OS","Architecture","Distribution","Packaging","JavaFX","JCK","Free","License","Maintained","Supported","Link"
"AdoptOpenJDK","Java 12","OpenJ9","Windows","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","No","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 12","OpenJ9","Windows","x86-64","JRE","Installer","No","No","Yes","GPLv2+CPE","No","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","AIX","PPC-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","AIX","PPC-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","AARCH-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","AARCH-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","ARM-32","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","PPC-64 LE","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","PPC-64 LE","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","S390-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","S390-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Linux","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","macOS","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","macOS","x86-64","JDK","PKG","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","macOS","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","macOS","x86-64","JRE","PKG","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-32","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-32","JDK","Installer","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-32","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-32","JRE","Installer","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-64","JDK","Installer","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","HotSpot","Windows","x86-64","JRE","Installer","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Linux","PPC-64 LE","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Linux","PPC-64 LE","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Linux","S390-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Linux","S390-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Linux","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","macOS","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","macOS","x86-64","JDK","PKG","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","macOS","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","macOS","x86-64","JRE","PKG","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Windows","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Windows","x86-64","JDK","Installer","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Windows","x86-64","JRE","Archive","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"AdoptOpenJDK","Java 13","OpenJ9","Windows","x86-64","JRE","Installer","No","No","Yes","GPLv2+CPE","2020-03","No","https://adoptopenjdk.net/releases.html"
"Alibaba Dragonwell","Java 8","HotSpot","Linux","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","n/a","No","https://github.com/alibaba/dragonwell8/releases"
"Alibaba Dragonwell","Java 8","HotSpot","Windows","x86-64","JDK","Archive","No","No","Yes","GPLv2+CPE","n/a","No","https://github.com/alibaba/dragonwell8/releases"
"Amazon Corretto","Java 8","HotSpot","Linux","AARCH-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Linux","AARCH-64","JDK","Debian","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Linux","AARCH-64","JDK","RPM","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Linux","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Linux","x86-64","JDK","Debian","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Linux","x86-64","JDK","RPM","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","macOS","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","macOS","x86-64","JDK","PKG","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Windows","x86-32","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Windows","x86-32","JDK","installer","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Windows","x86-32","JRE","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Windows","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Windows","x86-64","JDK","installer","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 8","HotSpot","Windows","x86-64","JRE","Archive","No","Yes","Yes","GPLv2+CPE","2023-06","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-8-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Linux","AARCH-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Linux","AARCH-64","JDK","Debian","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Linux","AARCH-64","JDK","RPM","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Linux","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Linux","x86-64","JDK","Debian","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Linux","x86-64","JDK","RPM","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","macOS","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","macOS","x86-64","JDK","PKG","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Windows","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Amazon Corretto","Java 11","HotSpot","Windows","x86-64","JDK","Installer","No","Yes","Yes","GPLv2+CPE","2024-08","On AWS","https://docs.aws.amazon.com/corretto/latest/corretto-11-ug/downloads-list.html"
"Debian OpenJDK","Java 6","HotSpot","Linux","x86-64","JDK","Debian","No","No","Yes","GPLv2+CPE","No","No","https://packages.debian.org/sid/openjdk-6-jdk"
"Debian OpenJDK","Java 6","HotSpot","Linux","x86-64","JRE","Debian","No","No","Yes","GPLv2+CPE","No","No","https://packages.debian.org/sid/openjdk-6-jre"
"Debian OpenJDK","Java 7","HotSpot","Linux","ARM-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jdk"
"Debian OpenJDK","Java 7","HotSpot","Linux","ARM-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jre"
"Debian OpenJDK","Java 7","HotSpot","Linux","ARM-32 HF","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jdk"
"Debian OpenJDK","Java 7","HotSpot","Linux","ARM-32 HF","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jre"
"Debian OpenJDK","Java 7","HotSpot","Linux","i386","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jdk"
"Debian OpenJDK","Java 7","HotSpot","Linux","i386","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jre"
"Debian OpenJDK","Java 7","HotSpot","Linux","x86-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jdk"
"Debian OpenJDK","Java 7","HotSpot","Linux","x86-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/jessie/openjdk-7-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","ARM-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","ARM-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","ARM-32 HF","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","ARM-32 HF","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","ARM-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","ARM-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","i386","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","i386","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","MIPS-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","MIPS-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","MIPS-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","MIPS-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","PPC-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","PPC-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 8","HotSpot","Linux","x86-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jdk"
"Debian OpenJDK","Java 8","HotSpot","Linux","x86-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/stretch/openjdk-8-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","ARM-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","ARM-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","ARM-32 HF","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","ARM-32 HF","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","ARM-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","ARM-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","i386","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","i386","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","MIPS-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","MIPS-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","MIPS-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","MIPS-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","PPC-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","PPC-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 11","HotSpot","Linux","x86-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jdk"
"Debian OpenJDK","Java 11","HotSpot","Linux","x86-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/buster/openjdk-11-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","ARM-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","ARM-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","ARM-32 HF","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","ARM-32 HF","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","ARM-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","ARM-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","i386","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","i386","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","MIPS-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","MIPS-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","MIPS-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","MIPS-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","PPC-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","PPC-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 13","HotSpot","Linux","x86-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jdk"
"Debian OpenJDK","Java 13","HotSpot","Linux","x86-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/bullseye/openjdk-13-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","ARM-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","ARM-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","ARM-32 HF","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","ARM-32 HF","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","ARM-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","ARM-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","i386","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","i386","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","MIPS-32 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","MIPS-32 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","MIPS-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","MIPS-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","PPC-64 EL","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","PPC-64 EL","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jre"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","x86-64","JDK","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"Debian OpenJDK","Java 14 (EA)","HotSpot","Linux","x86-64","JRE","Debian","No","No","Yes","GPLv2+CPE","n/a","No","https://packages.debian.org/sid/openjdk-14-jdk"
"GraalVM CE","Java 8","HotSpot","Linux","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2025-03","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM CE","Java 8","HotSpot","macOS","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2025-03","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM CE","Java 8","HotSpot","Windows","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2025-03","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM CE","Java 11","HotSpot","Linux","AARCH-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2026-09","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM CE","Java 11","HotSpot","Linux","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2026-09","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM CE","Java 11","HotSpot","macOS","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2026-09","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM CE","Java 11","HotSpot","Windows","x86-64","JDK","Archive","No","Yes","Yes","GPLv2+CPE","2026-09","No","https://github.com/graalvm/graalvm-ce-builds/releases"
"GraalVM EE","Java 8","HotSpot","Linux","x86-64","JDK","Archive","No","Yes","Development","Oracle Master License","2025-03","Yes","https://www.oracle.com/downloads/graalvm-downloads.html"
"GraalVM EE","Java 8","HotSpot","macOS","x86-64","JDK","Archive","No","Yes","Development","Oracle Master License","2025-03","Yes","https://www.oracle.com/downloads/graalvm-downloads.html"
"GraalVM EE","Java 8","HotSpot","Windows","x86-64","JDK","Archive","No","Yes","Development","Oracle Master License","2025-03","Yes","https://www.oracle.com/downloads/graalvm-downloads.html"
"GraalVM EE","Java 11","HotSpot","Linux","x86-64","JDK","Archive","No","Yes","Development","Oracle Master License","2026-09","Yes","https://www.oracle.com/downloads/graalvm-downloads.html"
"GraalVM EE","Java 11","HotSpot","macOS","x86-64","JDK","Archive","No","Yes","Development","Oracle Master License","2026-09","Yes","https://www.oracle.com/downloads/graalvm-downloads.html"
"GraalVM EE","Java 11","HotSpot","Windows","x86-64","JDK","Archive","No","Yes","Development","Oracle Master License","2026-09","Yes","https://www.oracle.com/downloads/graalvm-downloads.html"
